triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Plumerville School Building', 'LOCATED_IN', 'Plumerville');True;[('Plumerville School Building', 'LOCATED_IN', 'Plumerville, Arkansas'), ('Plumerville School Building', 'LOCATED_IN', 'Plumerville, Arkansas')];True;[('Plumerville School Building', 'label', 'Plumerville School Building'), ('Plumerville School Building', 'name', 'Plumerville School Building'), ('Plumerville School Building', 'name', 'Plumerville School Building'), ('Plumerville School Building', 'LOCATED_IN', 'Arnold St.'), ('Plumerville School Building', 'LOCATED_IN', 'Plumerville, Arkansas'), ('Plumerville School Building', 'location', 'Plumerville, Arkansas'), ('Plumerville School Building', 'wikiPageWikiLink', 'Plumerville, Arkansas'), ('Plumerville School Building', 'sameAs', 'Plumerville School Building'), ('Plumerville School Building', 'sameAs', 'Plumerville School Building'), ('Plumerville School Building', 'LOCATED_IN', 'Plumerville, Arkansas'), ('Plumerville School Building', 'location', 'Plumerville, Arkansas'), ('Plumerville School Building', 'wasDerivedFrom', 'Plumerville School Building?oldid=1037255918&ns=0'), ('Plumerville School Building', 'isPrimaryTopicOf', 'Plumerville School Building'), ('Plumerville', 'label', 'Plumerville'), ('Plumerville', 'wikiPageWikiLink', 'Plumerville, Arkansas'), ('Plumerville', 'wikiPageRedirects', 'Plumerville, Arkansas'), ('Plumerville', 'wasDerivedFrom', 'Plumerville?oldid=58449388&ns=0'), ('Plumerville', 'isPrimaryTopicOf', 'Plumerville')]
('Plumerville', 'LOCATED_IN', 'Conway County');False;;True;[('Plumerville School Building', 'LOCATED_IN', 'Arnold St.'), ('Plumerville School Building', 'LOCATED_IN', 'Plumerville, Arkansas'), ('Plumerville School Building', 'subject', 'Buildings and structures in Conway County, Arkansas'), ('Plumerville School Building', 'wikiPageWikiLink', 'Buildings and structures in Conway County, Arkansas'), ('Plumerville School Building', 'wikiPageWikiLink', 'National Register of Historic Places listings in Conway County, Arkansas'), ('Plumerville School Building', 'LOCATED_IN', 'Plumerville, Arkansas')]
('Dmitry Viktorovich Guberniev', 'BORN_ON', '06/10/1974');True;[('Dmitry Guberniev', 'BORN_ON', '1974'), ('Dmitry Guberniev', 'BORN_ON', '1974')];True;[('Dmitry Guberniev', 'BORN_IN', '1974'), ('Dmitry Guberniev', 'BORN_ON', '1974'), ('Dmitry Guberniev', 'BORN_IN', '1974'), ('Dmitry Guberniev', 'BORN_ON', '1974')]
('Dmitry Viktorovich Guberniev', 'BORN_IN', 'Drezna, Moscow Oblast, Russian SFSR, USSR');False;;True;[('Dmitry Guberniev', 'BORN_IN', '1974'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Russia'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Moscow Oblast'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'USSR'), ('Dmitry Guberniev', 'BORN_IN', '1974'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Drezna')]
('Dmitry Viktorovich Guberniev', 'HAS_NATIONALITY', 'Russian');False;;True;[('Dmitry Guberniev', 'subject', 'Russian sports journalists'), ('Dmitry Guberniev', 'subject', 'Russian male voice actors'), ('Dmitry Guberniev', 'subject', 'Russian television presenters'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Russia'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Russian sports journalists'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Russian male voice actors'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Russian television presenters')]
('Dmitry Viktorovich Guberniev', 'HAS_OCCUPATION', 'TV presenter');False;;True;[('Dmitry Guberniev', 'wikiPageWikiLink', 'TV presenter'), ('Dmitry Guberniev', 'hypernym', 'Presenter')]
('Dmitry Viktorovich Guberniev', 'HAS_OCCUPATION', 'sports commentator');False;;True;[('Dmitry Guberniev', 'subject', 'Sports commentators'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Sports commentator'), ('Dmitry Guberniev', 'wikiPageWikiLink', 'Sports commentators')]
('Dmitry Viktorovich Guberniev', 'HAS_OCCUPATION', 'editor in chief');False;;False;
('Dmitry Viktorovich Guberniev', 'MEMBER_OF', 'Match TV');False;;True;[('Dmitry Guberniev', 'wikiPageWikiLink', 'Match TV')]
('Dmitry Viktorovich Guberniev', 'MEMBER_OF', 'Joint Directorate of sports channels VGTRK');False;;False;
('Trevor Wrensford, Jr.', 'BORN_ON', '1989');True;[('Trevor Wrensford', 'BORN_ON', '1989'), ('Trevor Wrensford', 'BORN_ON', '1989')];True;[('Trevor Wrensford', 'BORN_IN', '1989'), ('Trevor Wrensford', 'BORN_ON', '1989'), ('Trevor Wrensford', 'BORN_IN', '1989'), ('Trevor Wrensford', 'BORN_ON', '1989')]
('Trevor Wrensford, Jr.', 'HAS_NATIONALITY', 'United States Virgin Islands');False;;True;[('Trevor Wrensford', 'comment', 'Trevor Wrensford, Jr. is a US Virgin Islands soccer player, who currently plays as a midfielder for Raymix of the St. Thomas League, and the United States Virgin Islands national team.'), ('Trevor Wrensford', 'abstract', 'Trevor Wrensford, Jr. is a US Virgin Islands soccer player, who currently plays as a midfielder for Raymix of the St. Thomas League, and the United States Virgin Islands national team.'), ('Trevor Wrensford', 'subject', 'United States Virgin Islands international soccer players'), ('Trevor Wrensford', 'subject', 'United States Virgin Islands soccer players'), ('Trevor Wrensford', 'wikiPageWikiLink', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'wikiPageWikiLink', 'United States Virgin Islands international soccer players'), ('Trevor Wrensford', 'wikiPageWikiLink', 'United States Virgin Islands soccer players'), ('Trevor Wrensford', 'PART_OF', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'nationalteam', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'PLAYS_FOR', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'team', 'United States Virgin Islands national soccer team')]
('Trevor Wrensford, Jr.', 'PARTICIPATES_IN', 'United States Virgin Islands national team');False;;True;[('Trevor Wrensford', 'comment', 'Trevor Wrensford, Jr. is a US Virgin Islands soccer player, who currently plays as a midfielder for Raymix of the St. Thomas League, and the United States Virgin Islands national team.'), ('Trevor Wrensford', 'abstract', 'Trevor Wrensford, Jr. is a US Virgin Islands soccer player, who currently plays as a midfielder for Raymix of the St. Thomas League, and the United States Virgin Islands national team.'), ('Trevor Wrensford', 'subject', 'United States Virgin Islands international soccer players'), ('Trevor Wrensford', 'subject', 'United States Virgin Islands soccer players'), ('Trevor Wrensford', 'wikiPageWikiLink', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'wikiPageWikiLink', 'United States Virgin Islands international soccer players'), ('Trevor Wrensford', 'wikiPageWikiLink', 'United States Virgin Islands soccer players'), ('Trevor Wrensford', 'PART_OF', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'nationalteam', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'PLAYS_FOR', 'United States Virgin Islands national soccer team'), ('Trevor Wrensford', 'team', 'United States Virgin Islands national soccer team')]
('Trevor Wrensford, Jr.', 'PARTICIPATES_IN', 'Raymix');False;;True;[('Trevor Wrensford', 'comment', 'Trevor Wrensford, Jr. is a US Virgin Islands soccer player, who currently plays as a midfielder for Raymix of the St. Thomas League, and the United States Virgin Islands national team.'), ('Trevor Wrensford', 'abstract', 'Trevor Wrensford, Jr. is a US Virgin Islands soccer player, who currently plays as a midfielder for Raymix of the St. Thomas League, and the United States Virgin Islands national team.'), ('Trevor Wrensford', 'wikiPageWikiLink', 'Raymix SC'), ('Trevor Wrensford', 'PLAYS_FOR', 'Raymix SC'), ('Trevor Wrensford', 'clubs', 'Raymix SC'), ('Trevor Wrensford', 'currentclub', 'Raymix SC'), ('Trevor Wrensford', 'PLAYS_FOR', 'Raymix SC'), ('Trevor Wrensford', 'team', 'Raymix SC')]
('Pan Pan', 'BORN_IN', 'Shijiazhuang');True;[('Pan Pan (badminton)', 'BORN_IN', 'Shijiazhuang')];True;[('Pan Pan (badminton)', 'BORN_IN', 'Hebei'), ('Pan Pan (badminton)', 'BORN_IN', 'China'), ('Pan Pan (badminton)', 'BORN_IN', 'Shijiazhuang'), ('Pan Pan (badminton)', 'birthPlace', 'Shijiazhuang'), ('Pan Pan (badminton)', 'BORN_IN', '1986'), ('Pan Pan (badminton)', 'subject', 'Sportspeople from Shijiazhuang'), ('Pan Pan (badminton)', 'BORN_IN', '1986'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Sportspeople from Shijiazhuang'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Shijiazhuang')]
('Pan Pan', 'HAS_NATIONALITY', 'China');False;;True;[('Pan Pan (badminton)', 'LOCATED_IN', 'China'), ('Pan Pan (badminton)', 'country', 'China'), ('Pan Pan (badminton)', 'BORN_IN', 'China'), ('Pan Pan (badminton)', 'birthPlace', 'China'), ('Pan Pan (badminton)', 'subject', 'Universiade silver medalists for China'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Universiade silver medalists for China'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'China')]
('Pan Pan', 'HAS_OCCUPATION', 'Coach');False;;True;[('Pan Pan (badminton)', 'p', 'Pān Pān')]
('Pan Pan', 'PARTICIPATES_IN', 'Badminton');False;;True;[('Pan Pan (badminton)', 'label', 'Pan Pan (badminton)'), ('Pan Pan (badminton)', 'p', 'Pān Pān'), ('Pan Pan (badminton)', 'type', 'badminton player'), ('Pan Pan (badminton)', 'subject', 'Badminton players from Hebei'), ('Pan Pan (badminton)', 'subject', 'Chinese female badminton players'), ('Pan Pan (badminton)', 'subject', 'Universiade medalists in badminton'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton players from Hebei'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'French Open (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'German Open (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Yu Yang (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Zhang Nan (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Polish Open (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton World Federation'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton at the Summer Universiade'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Wang Xin (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Feng Chen (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Chinese female badminton players'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton Asia Championships'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton Asia Junior Championships'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton at the East Asian Games'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Thailand Open (badminton)'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Universiade medalists in badminton'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Chinese Badminton Association'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Philippines Open (badminton)'), ('Pan Pan (badminton)', 'sameAs', 'Pan Pan (badminton)'), ('Pan Pan (badminton)', 'sameAs', 'Pan Pan (Badminton)'), ('Pan Pan (badminton)', 'wasDerivedFrom', 'Pan Pan (badminton)?oldid=1116862522&ns=0'), ('Pan Pan (badminton)', 'isPrimaryTopicOf', 'Pan Pan (badminton)'), ('Pan Pan', 'wikiPageWikiLink', 'Pan Pan (badminton)'), ('Pan Pan', 'wikiPageDisambiguates', 'Pan Pan (badminton)')]
('Pan Pan', 'MEMBER_OF', 'Chinese Badminton Association');False;;True;[('Pan Pan (badminton)', 'wikiPageWikiLink', 'Badminton'), ('Pan Pan (badminton)', 'wikiPageWikiLink', 'Chinese Badminton Association')]
('Tian Qing', 'HAS_OCCUPATION', 'Badminton player');False;;False;
('Tian Qing', 'HAS_NATIONALITY', 'China');False;;False;
('Xu Chen', 'HAS_NATIONALITY', 'China');False;;False;
('North Mountain', 'DIRECTED_BY', 'Bretten Hannam');True;[('North Mountain (film)', 'DIRECTED_BY', 'Bretten Hannam'), ('North Mountain (film)', 'DIRECTED_BY', 'Bretten Hannam')];True;[('North Mountain (film)', 'PRODUCED_BY', 'Bretten Hannam'), ('North Mountain (film)', 'producers', 'Bretten Hannam'), ('North Mountain (film)', 'WRITTEN_BY', 'Bretten Hannam'), ('North Mountain (film)', 'writer', 'Bretten Hannam'), ('North Mountain (film)', 'wikiPageWikiLink', 'Bretten Hannam'), ('North Mountain (film)', 'DIRECTED_BY', 'Bretten Hannam'), ('North Mountain (film)', 'director', 'Bretten Hannam'), ('North Mountain (film)', 'DIRECTED_BY', 'Bretten Hannam'), ('North Mountain (film)', 'director', 'Bretten Hannam'), ('North Mountain (film)', 'WRITTEN_BY', 'Bretten Hannam'), ('North Mountain (film)', 'writer', 'Bretten Hannam')]
('North Mountain', 'PARTICIPATES_IN', 'Atlantic Film Festival');False;;True;[('North Mountain (film)', 'type', 'film'), ('North Mountain (film)', 'wikiPageWikiLink', 'Atlantic Film Festival')]
"('North Mountain', 'PARTICIPATES_IN', ""Toronto's Inside Out Film and Video Festival"")";False;;True;[('North Mountain (film)', 'type', 'film'), ('North Mountain (film)', 'wikiPageWikiLink', 'Inside Out Film and Video Festival')]
('North Mountain', 'PARTICIPATES_IN', 'Vancouver Queer Film Festival');False;;True;[('North Mountain (film)', 'type', 'film'), ('North Mountain (film)', 'wikiPageWikiLink', 'Vancouver Queer Film Festival')]
('North Mountain', 'LOCATED_IN', 'Kejimkujik National Park');False;;True;[('North Mountain (film)', 'LOCATED_IN', 'Canada'), ('North Mountain (film)', 'wikiPageWikiLink', 'Kejimkujik National Park')]
"('North Mountain', 'PARTICIPATES_IN', ""Toronto's Carlton Theatre"")";False;;False;
"(""National Women's Liberation Conference"", 'OCCURS_IN', 'United Kingdom')";False;;True;"[(""National Women's Liberation Conference"", 'subject', 'Feminist organisations in the United Kingdom'), (""National Women's Liberation Conference"", 'wikiPageWikiLink', 'Feminist organisations in the United Kingdom')]"
('Welsh conference', 'OCCURS_IN', 'Wales');False;;False;
('Scottish conference', 'OCCURS_IN', 'Scotland');False;;False;
('SkiWelt', 'LOCATED_IN', 'Austria');True;[('SkiWelt', 'LOCATED_IN', 'Austria'), ('SkiWelt', 'LOCATED_IN', 'Austria')];True;"[('SkiWelt', 'comment', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'abstract', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'type', 'WikicatCompaniesOfAustria'), ('SkiWelt', 'LOCATED_IN', 'Austria'), ('SkiWelt', 'location', 'Austria'), ('SkiWelt', 'LOCATED_IN', 'Tyrol (state)'), ('SkiWelt', 'subject', 'Ski areas and resorts in Austria'), ('SkiWelt', 'wikiPageWikiLink', 'Austria'), ('SkiWelt', 'wikiPageWikiLink', 'Ski areas and resorts in Austria'), ('SkiWelt', 'LOCATED_IN', 'Austria'), ('SkiWelt', 'location', 'Austria'), ('SkiWelt', 'LOCATED_IN', 'Tyrol (state)')]"
('SkiWelt', 'INCLUDES', 'Brixen im Thale');False;;True;"[('SkiWelt', 'comment', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'abstract', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'wikiPageWikiLink', 'Brixen im Thale')]"
('SkiWelt', 'INCLUDES', 'Ellmau');False;;True;"[('SkiWelt', 'comment', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'abstract', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf."")]"
('SkiWelt', 'INCLUDES', 'Going');False;;True;"[('SkiWelt', 'comment', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'abstract', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf."")]"
('SkiWelt', 'INCLUDES', 'Hopfgarten');False;;True;"[('SkiWelt', 'comment', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf.""), ('SkiWelt', 'abstract', ""The SkiWelt is Austria's largest interconnected ski area. It has 90 Cable car lifts and Ski lifts, 280 Kilometers (173 Miles) of Ski Pistes, and 77 Ski Huts. The member villages are: Brixen im Thale, Ellmau, Going, Hopfgarten, Itter, Kelchsau, Scheffau, Söll and Westendorf."")]"
