triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Ernakulam district', 'LOCATED_IN', 'Kerala');False;;True;[('Ernakulam', 'comment', 'Ernakulam (Malayalam: [erɐɳɐːkuɭɐm]) is the Central Business District of the city of Kochi in Kerala, India and has lent its name to the Ernakulam district. Many major establishments, including the Kerala High Court, the office of the Kochi Municipal Corporation and the Cochin Shipyard are situated here.'), ('Ernakulam', 'LOCATED_IN', 'Kochi  1981–2010, extremes 1951–2012'), ('Ernakulam', 'pushpinMapCaption', 'Location in Kerala, India'), ('Ernakulam', 'abstract', 'Ernakulam (Malayalam: [erɐɳɐːkuɭɐm]) is the Central Business District of the city of Kochi in Kerala, India and has lent its name to the Ernakulam district. Many major establishments, including the Kerala High Court, the office of the Kochi Municipal Corporation and the Cochin Shipyard are situated here.'), ('Ernakulam', 'type', 'WikicatCitiesAndTownsInKerala'), ('Ernakulam', 'subject', 'Tourism in Kerala'), ('Ernakulam', 'wikiPageWikiLink', 'Zee Keralam'), ('Ernakulam', 'wikiPageWikiLink', 'Tourism in Kerala'), ('Ernakulam', 'wikiPageWikiLink', 'Kerala'), ('Ernakulam', 'wikiPageWikiLink', 'Kerala High Court'), ('Ernakulam', 'wikiPageWikiLink', 'Kerala Kaumudi'), ('Ernakulam', 'wikiPageWikiLink', 'Kerala State Road Transport Corporation'), ('Ernakulam', 'wikiPageWikiLink', 'Kerala University of Fisheries and Ocean Studies')]
('Crawfish Lake (Washington)', 'IS_A_TYPE_OF', 'Crawfish Lake (Grant County, Oregon)');True;[('Crawfish Lake', 'type', 'Lake')];True;[('Crawfish Lake', 'label', 'Crawfish Lake'), ('Crawfish Lake', 'type', 'WikicatLakesOfWashington(state)'), ('Crawfish Lake', 'type', 'BodyOfWater109225146'), ('Crawfish Lake', 'type', 'Lake109328904'), ('Crawfish Lake', 'type', 'PhysicalEntity100001930'), ('Crawfish Lake', 'type', 'YagoGeoEntity'), ('Crawfish Lake', 'type', 'YagoPermanentlyLocatedEntity'), ('Crawfish Lake', 'type', 'Thing100002452'), ('Crawfish Lake', 'type', 'BodyOfWater'), ('Crawfish Lake', 'type', 'Lake'), ('Crawfish Lake', 'wikiPageWikiLink', 'Crawfish Lake (Grant County, Oregon)'), ('Crawfish Lake', 'wikiPageDisambiguates', 'Crawfish Lake (Grant County, Oregon)'), ('Crawfish Lake', 'sameAs', 'Crawfish Lake'), ('Crawfish Lake', 'sameAs', 'Crawfish Lake'), ('Crawfish Lake', 'isPrimaryTopicOf', 'Crawfish Lake')]
('Streptomyces phaeochromogenes', 'PRODUCES', 'moenomycin');False;;True;[('Streptomyces phaeochromogenes', 'comment', 'Streptomyces phaeochromogenes is a bacterium species from the genus of Streptomyces. Streptomyces phaeochromogenes produces , bromoperoxidase, , phaeochromycin A, , , and . Streptomyces phaeochromogenes also produces moenomycin and bambermycin.'), ('Streptomyces phaeochromogenes', 'abstract', 'Streptomyces phaeochromogenes is a bacterium species from the genus of Streptomyces. Streptomyces phaeochromogenes produces , bromoperoxidase, , phaeochromycin A, , , and . Streptomyces phaeochromogenes also produces moenomycin and bambermycin.'), ('Streptomyces phaeochromogenes', 'wikiPageWikiLink', 'Moenomycin')]
('Streptomyces phaeochromogenes', 'PRODUCES', 'bambermycin');False;;True;[('Streptomyces phaeochromogenes', 'comment', 'Streptomyces phaeochromogenes is a bacterium species from the genus of Streptomyces. Streptomyces phaeochromogenes produces , bromoperoxidase, , phaeochromycin A, , , and . Streptomyces phaeochromogenes also produces moenomycin and bambermycin.'), ('Streptomyces phaeochromogenes', 'abstract', 'Streptomyces phaeochromogenes is a bacterium species from the genus of Streptomyces. Streptomyces phaeochromogenes produces , bromoperoxidase, , phaeochromycin A, , , and . Streptomyces phaeochromogenes also produces moenomycin and bambermycin.'), ('Streptomyces phaeochromogenes', 'wikiPageWikiLink', 'Bambermycin')]
('Streptomyces phaeochromogenes', 'DESCRIBED_IN', '1957');False;;True;[('Streptomyces phaeochromogenes', 'OCCURRED_IN', '1957'), ('Streptomyces phaeochromogenes', 'OCCURRED_IN', '1957'), ('Streptomyces phaeochromogenes', 'OCCURRED_IN', '1957')]
('Robert A. Taft', 'ELECTED_TO', '1944 United States Senate election in Ohio');False;;True;[('Robert A. Taft', 'BORN_IN', 'Ohio'), ('Robert A. Taft', 'birthPlace', 'Ohio'), ('Robert A. Taft', 'wikiPageWikiLink', 'United States Senate'), ('Robert A. Taft', 'OCCURRED_IN', '1944')]
('William G. Pickrel', 'PARTICIPATES_IN', '1944 United States Senate election in Ohio');False;;True;[('William G. Pickrel', 'wikiPageWikiLink', 'United States Senate'), ('William G. Pickrel', 'OCCURRED_IN', '1944'), ('William G. Pickrel', 'wikiPageWikiLink', 'Ohio')]
('1944 United States Senate election in Ohio', 'HAS_LOCATION', 'Ohio');False;;True;[('1944 United States Senate election in Ohio', 'LOCATED_IN', 'Ohio'), ('1944 United States Senate election in Ohio', 'country', 'Ohio'), ('1944 United States Senate election in Ohio', 'subject', 'United States Senate elections in Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Preble County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Sandusky County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Scioto County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Miami County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Muskingum County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Belmont County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Defiance County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Delaware County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Allen County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Hocking County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Paulding County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Van Wert County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Vinton County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Columbiana County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Medina County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Meigs County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Clermont County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Clinton County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Franklin County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Fulton County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Gallia County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Geauga County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Monroe County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Montgomery County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Morgan County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Morrow County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Coshocton County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'United States Senate elections in Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Licking County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Lorain County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Lucas County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Mahoning County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Stark County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Fayette County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Harrison County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Henry County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Perry County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Pike County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Portage County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Brown County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Butler County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Trumbull County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Warren County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Washington County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Wayne County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Williams County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Logan County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Adams County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Cuyahoga County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Darke County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Erie County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Noble County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Ottawa County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Fairfield County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Hancock County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Hardin County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Knox County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Putnam County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Richland County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Greene County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Hamilton County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Jackson County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Jefferson County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Crawford County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Huron County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Ashtabula County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Athens County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Lake County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Lawrence County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Summit County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Highland County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Holmes County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Wood County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Wyandot County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Ashland County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Auglaize County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Clark County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Guernsey County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Mercer County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Carroll County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Champaign County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Madison County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Marion County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Ross County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Seneca County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Shelby County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Tuscarawas County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Union County, Ohio'), ('1944 United States Senate election in Ohio', 'wikiPageWikiLink', 'Pickaway County, Ohio')]
('Amarjeet Singh Nagi', 'PARTICIPATES_IN', '2012 UCI Track Cycling World Championships');False;;True;[('Amarjeet Singh Nagi', 'wikiPageWikiLink', 'Track cycling'), ('Amarjeet Singh Nagi', 'discipline', 'Track cycling')]
('Amarjeet Singh Nagi', 'PARTICIPATES_IN', '2013 UCI Track Cycling World Championships');False;;True;[('Amarjeet Singh Nagi', 'OCCURRED_IN', '2013'), ('Amarjeet Singh Nagi', 'OCCURRED_IN', '2013'), ('Amarjeet Singh Nagi', 'OCCURRED_IN', '2013'), ('Amarjeet Singh Nagi', 'wikiPageWikiLink', 'Track cycling'), ('Amarjeet Singh Nagi', 'discipline', 'Track cycling')]
('Amarjeet Singh Nagi', 'PARTICIPATES_IN', '2014 Asian Games');False;;True;[('Amarjeet Singh Nagi', 'OCCURRED_IN', '2014'), ('Amarjeet Singh Nagi', 'OCCURRED_IN', '2014')]
('Amarjeet Singh Nagi', 'HAS_BIRTH_DATE', 'The Yser Testament');False;;False;
"(""St. Peter's First Community Church"", 'HAS_ARCHITECTURAL_STYLE', 'Late Victorian')";False;;True;"[(""St. Peter's First Community Church"", 'architect', 'Stevens, Will A.; Lamont, Robert V.'), (""St. Peter's First Community Church"", 'architecture', 'Late Victorian, Eclectic')]"
"(""St. Peter's First Community Church"", 'LOCATED_IN', 'Huntington')";True;"[(""St. Peter's First Community Church"", 'LOCATED_IN', 'Huntington, Indiana')]";True;"[(""St. Peter's First Community Church"", 'LOCATED_IN', 'Huntington, Indiana'), (""St. Peter's First Community Church"", 'location', 'Huntington, Indiana'), (""St. Peter's First Community Church"", 'subject', 'National Register of Historic Places in Huntington County, Indiana'), (""St. Peter's First Community Church"", 'subject', 'Churches in Huntington County, Indiana'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Huntington, Indiana'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'National Register of Historic Places in Huntington County, Indiana'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Churches in Huntington County, Indiana'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Huntington County, Indiana')]"
"(""St. Peter's First Community Church"", 'BUILT_IN', 'National Register of Historic Places')";False;;True;"[(""St. Peter's First Community Church"", 'type', 'place'), (""St. Peter's First Community Church"", 'type', 'Place'), (""St. Peter's First Community Church"", 'type', 'historic place'), (""St. Peter's First Community Church"", 'subject', 'Churches on the National Register of Historic Places in Indiana'), (""St. Peter's First Community Church"", 'subject', 'National Register of Historic Places in Huntington County, Indiana'), (""St. Peter's First Community Church"", 'BUILT_IN', 'Churches completed in 1903'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Churches on the National Register of Historic Places in Indiana'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'National Register of Historic Places in Huntington County, Indiana'), (""St. Peter's First Community Church"", 'BUILT_IN', 'Churches completed in 1903'), (""St. Peter's First Community Church"", 'wikiPageWikiLink', 'National Register of Historic Places')]"
"(""St. Peter's First Community Church"", 'DESIGNED_BY', 'Will A. Stevens')";False;;True;"[(""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Will A. Stevens')]"
('Will A. Stevens', 'STUDIED_AT', 'Cornell University');False;;False;
"(""St. Peter's First Community Church"", 'HAS_MATERIAL', 'Red Brick and Limestone')";False;;True;"[(""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Limestone')]"
"(""St. Peter's First Community Church"", 'HAS_FEATURE', 'Stained Glass Windows')";False;;False;
"(""St. Peter's First Community Church"", 'PART_OF', 'Drover Town Historic District')";False;;True;"[(""St. Peter's First Community Church"", 'wikiPageWikiLink', 'Drover Town Historic District')]"
('Muhammad Subhan Qureshi', 'BORN_IN', 'Khyber Pakhtunkhwa');False;;True;[('Subhan Qureshi', 'BORN_IN', 'Bannu'), ('Subhan Qureshi', 'BORN_IN', 'Pakistan'), ('Subhan Qureshi', 'BORN_IN', 'Bannu'), ('Subhan Qureshi', 'BORN_IN', 'Pakistan'), ('Subhan Qureshi', 'BORN_IN', '1959'), ('Subhan Qureshi', 'BORN_IN', '1959'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Khyber Pakhtunkhwa')]
('Muhammad Subhan Qureshi', 'HAS_OCCUPATION', 'Dairy Science Park');False;;True;[('Subhan Qureshi', 'workplaces', 'University of Agriculture, PeshawarDairy Science ParkCharles Sturt University'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Dairy Science Park'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Science park')]
('Muhammad Subhan Qureshi', 'STUDIED_AT', 'Charles Sturt University');False;;True;[('Subhan Qureshi', 'workplaces', 'University of Agriculture, PeshawarDairy Science ParkCharles Sturt University'), ('Subhan Qureshi', 'subject', 'Charles Sturt University faculty'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Charles Sturt University faculty'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Charles Sturt University')]
('Charles Sturt University', 'HAS_LOCATION', 'Wagga Wagga');False;;False;
('Muhammad Subhan Qureshi', 'HAS_LOCATION', 'Pakistan');False;;True;[('Subhan Qureshi', 'BORN_IN', 'Pakistan'), ('Subhan Qureshi', 'birthPlace', 'Pakistan'), ('Subhan Qureshi', 'BORN_IN', 'Pakistan'), ('Subhan Qureshi', 'birthPlace', 'Pakistan'), ('Subhan Qureshi', 'subject', 'Pakistani biologists'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Pakistan'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Pakistan Agricultural Research Council'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Higher Education Commission (Pakistan)'), ('Subhan Qureshi', 'wikiPageWikiLink', 'Pakistani biologists'), ('Subhan Qureshi', 'WON_AWARD', 'Higher Education Commission (Pakistan)'), ('Subhan Qureshi', 'award', 'Higher Education Commission (Pakistan)')]
('Muhammad Subhan Qureshi', 'HAS_LOCATION', 'Faisalabad');False;;True;[('Subhan Qureshi', 'EDUCATED_AT', 'University of Agriculture, FaisalabadUniversity of Veterinary and Animal Sciences'), ('Subhan Qureshi', 'almaMater', 'University of Agriculture, FaisalabadUniversity of Veterinary and Animal Sciences'), ('Subhan Qureshi', 'subject', 'University of Agriculture, Faisalabad alumni'), ('Subhan Qureshi', 'wikiPageWikiLink', 'University of Agriculture, Faisalabad'), ('Subhan Qureshi', 'wikiPageWikiLink', 'University of Agriculture, Faisalabad alumni'), ('Subhan Qureshi', 'EDUCATED_AT', 'University of Agriculture, Faisalabad'), ('Subhan Qureshi', 'almaMater', 'University of Agriculture, Faisalabad')]
