triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Apollodorus of Cyrene', 'HAS_NATIONALITY', 'Greek');False;;True;[('Apollodorus of Cyrene', 'description', 'ancient Greek grammarian'), ('Apollodorus of Cyrene', 'DESCRIBED_BY', '1870 Dictionary of Greek and Roman Biography and Mythology'), ('Apollodorus of Cyrene', 'described by source', '1870 Dictionary of Greek and Roman Biography and Mythology')]
('Mark Waid', 'AUTHORED', 'Star Wars: Princess Leia');False;;False;
('Terry Dodson', 'ILLUSTRATED', 'Star Wars: Princess Leia');False;;False;
('Jordie Bellaire', 'COLORED', 'Star Wars: Princess Leia');False;;False;
('Star Wars: Princess Leia', 'PUBLISHED_BY', 'Marvel Comics');True;[('Star Wars: Princess Leia', 'PUBLISHED_BY', 'Marvel Comics')];True;[('Star Wars: Princess Leia', 'PUBLISHED_BY', 'Marvel Comics'), ('Star Wars: Princess Leia', 'publisher', 'Marvel Comics')]
('Princess Leia', 'PARTICIPATES_IN', 'Publication of Star Wars: Princess Leia');False;;True;[('Star Wars: Princess Leia', 'label', 'Star Wars: Princess Leia'), ('Star Wars: Princess Leia', 'PART_OF', 'Star Wars'), ('Star Wars: Princess Leia', 'media franchise', 'Star Wars')]
('Evaan Verlaine', 'PARTICIPATES_IN', 'Publication of Star Wars: Princess Leia');False;;False;
('Evangelia Chatziefraimoglou', 'PARTICIPATES_IN', '2005 Mediterranean Games');False;;False;
"('Evangelia Chatziefraimoglou', 'PARTICIPATES_IN', ""2006 FIVB Volleyball Women's World Championship"")";False;;True;[('Evangelia Chatziefraimoglou', 'sport', 'volleyball')]
('Evangelia Chatziefraimoglou', 'MEMBER_OF', 'Olympiacos Piraeus');False;;False;
('Hugh Christopher Corvin', 'BORN_IN', '21 Violet Street, Belfast');False;;False;
('Hugh Christopher Corvin', 'HAS_NATIONALITY', 'Hugh Christopher Corvin');False;;True;[('Hugh Corvin', 'label', 'Hugh Corvin'), ('Hugh Corvin', 'alternative label', 'Hugh Christopher Corvin'), ('Hugh Corvin', 'HAS_NATIONALITY', 'English'), ('Hugh Corvin', 'given name', 'Hugh')]
('Hugh Christopher Corvin', 'HAS_OCCUPATION', 'Peter Corvin');False;;True;[('Hugh Corvin', 'HAS_OCCUPATION', 'politician'), ('Hugh Corvin', 'occupation', 'politician')]
('Hugh Christopher Corvin', 'MEMBER_OF', 'Gaelic League');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Irish Volunteers');False;;False;
('Hugh Christopher Corvin', 'PARTICIPATES_IN', 'Easter Rising');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Irish Republican Army (IRA), third northern division');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Sinn Féin');False;;False;
('Hugh Christopher Corvin', 'FOUNDED', 'Corvin & Co.');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Gaelic Athletic Association');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Gaelic League, Belfast branch');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Fianna Fáil');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Northern Council for Unity');False;;False;
('Hugh Christopher Corvin', 'MEMBER_OF', 'Green Cross Fund');False;;False;
('Warren Nature Reserve', 'MANAGED_BY', 'Wycombe District Council');False;;False;
('Warren Nature Reserve', 'MANAGED_BY', 'Wooburn and Bourne End Parish Council');False;;False;
('River Wye', 'LOCATED_IN', 'Warren Nature Reserve');False;;False;
('Mallards, Herons, Kingfishers', 'LOCATED_IN', 'River Wye');False;;False;
('Ash, Lime, Oak', 'LOCATED_IN', 'Warren Nature Reserve');False;;False;
('Badgers, Voles, Grass Snakes, Muntjac Deer, Bats', 'LOCATED_IN', 'Warren Nature Reserve');False;;False;
('Warren Nature Reserve', 'ACCESSIBLE_FROM', 'Wooburn Park');False;;False;
('Warren Nature Reserve', 'ACCESSIBLE_FROM', 'Wooburn Manor Park');False;;False;
('Los Angeles Kiss', 'PART_OF', 'Arena Football League (AFL)');False;;False;
('Los Angeles Kiss', 'LOCATED_IN', 'Anaheim');False;;True;[('list of Los Angeles Kiss seasons', 'LOCATED_IN', 'United States'), ('Los Angeles Kiss', 'LOCATED_IN', 'United States')]
('First season', 'PART_OF', 'Los Angeles Kiss');False;;False;
('Final season', 'PART_OF', 'Los Angeles Kiss');False;;False;
('Richard Paul Cueroni', 'BORN_ON', '01/02/1930');False;;False;
('Richard Paul Cueroni', 'HAS_OCCUPATION', 'Commandant of the United States Coast Guard Academy');False;;False;
('Commandant of the United States Coast Guard Academy', 'OCCURS_ON', '0/June/1986');False;;False;
('Commandant of the United States Coast Guard Academy', 'OCCURS_ON', '0/June/1989');False;;False;
('Derrick Williams', 'BORN_ON', '25/03/1982');True;[('Derrick Williams', 'BORN_ON', '25/03/1982')];True;[('Derrick Williams', 'BORN_ON', '25/03/1982'), ('Derrick Williams', 'BORN_ON', '25/05/1991'), ('Derrick Williams', 'sport number', '3')]
('Derrick Williams', 'BORN_IN', 'Ohio');True;[('Derrick Williams', 'BORN_IN', 'Ohio'), ('Derrick Williams', 'BORN_IN', 'Ohio')];True;[('Derrick Williams', 'BORN_IN', 'Ohio'), ('Derrick Williams', 'place of birth', 'Ohio'), ('Derrick Williams', 'BORN_IN', 'La Mirada'), ('Derrick Williams', 'BORN_IN', 'Hamburg'), ('Derrick Williams', 'BORN_IN', 'Ohio'), ('Derrick Williams', 'place of birth', 'Ohio'), ('Derrick Williams', 'BORN_IN', 'Washington, D.C.')]
('Derrick Williams', 'HAS_NATIONALITY', 'American');True;[('Derrick Williams', 'HAS_NATIONALITY', 'American'), ('Derrick Williams', 'HAS_NATIONALITY', 'American')];True;[('Derrick Williams', 'description', 'American male hurdler'), ('Derrick Williams', 'HAS_NATIONALITY', 'American'), ('Derrick Williams', 'HAS_NATIONALITY', 'American'), ('Derrick Williams', 'HAS_NATIONALITY', 'Irish'), ('Derrick Williams', 'HAS_NATIONALITY', 'German'), ('Derrick Williams', 'description', 'American basketball player'), ('Derrick Williams', 'HAS_OCCUPATION', 'American football player'), ('Derrick Williams', 'occupation', 'American football player'), ('Derrick Williams', 'sport', 'American football'), ('Derrick Williams', 'description', 'American male hurdler'), ('Derrick Williams', 'description', 'American gridiron football player (born 1986)')]
('Blanca Enriquez', 'HAS_OCCUPATION', 'Blanca Enriquez');False;;True;[('Blanca Enriquez', 'label', 'Blanca Enriquez'), ('Blanca Enriquez', 'HAS_OCCUPATION', 'educator'), ('Blanca Enriquez', 'occupation', 'educator'), ('Blanca Enriquez', 'given name', 'Blanca')]
('Blanca Enriquez', 'BORN_IN', 'Ciudad Juárez');False;;False;
('Blanca Enriquez', 'HAS_NATIONALITY', 'United States');False;;False;
('El Paso, Texas', 'LOCATED_IN', 'United States');False;;False;
('Cryptophasa isoneura', 'DESCRIBED_BY', 'Oswald Bertram Lower');False;;False;
('Cryptophasa isoneura', 'LOCATED_IN', 'Australia');False;;False;
('Cryptophasa isoneura', 'FEEDS_ON', 'Casuarina species');False;;True;[('Cryptophasa isoneura', 'taxon rank', 'species')]
('iamthemorning', 'CREATED', 'Miscellany');False;;False;
('Miscellany', 'MIXED_BY', 'Marcel van Limbeek');False;;False;
('Miscellany', 'MIXED_BY', 'Gianluca Capacchione');False;;False;
('Miscellany', 'MIXED_BY', 'Mark Knight');False;;False;
('Marcel van Limbeek', 'MASTERED_AT', 'London');False;;False;
('Prasophyllum pallens', 'LOCATED_IN', 'New South Wales');False;;False;
('Prasophyllum pallens', 'DESCRIBED_BY', 'David L. Jones');False;;False;
('Håfreströms IF', 'LOCATED_IN', 'Åsensbruk');False;;True;[('Håfreströms IF', 'LOCATED_IN', 'Sweden'), ('Håfreströms IF', 'HAS_HEADQUARTERS', 'Åsensbruk'), ('Håfreströms IF', 'headquarters location', 'Åsensbruk')]
('Håfreströms IF', 'LOCATED_IN', 'Västra Götaland County');False;;True;[('Håfreströms IF', 'LOCATED_IN', 'Sweden')]
('Jintian Park', 'LOCATED_IN', 'Chaoyang District');False;;True;"[('Jintian Park', 'LOCATED_IN', ""People's Republic of China""), ('Jintian Park', 'LOCATED_IN', 'Beijing'), ('Jintian Park', 'LOCATED_IN', 'Beijing')]"
('Chaoyang District', 'LOCATED_IN', 'Beijing');True;[('Chaoyang District', 'LOCATED_IN', 'Beijing'), ('Chaoyang District', 'LOCATED_IN', 'Beijing')];True;"[('Chaoyang District', 'LOCATED_IN', ""People's Republic of China""), ('Chaoyang District', 'LOCATED_IN', 'Changchun'), ('Chaoyang District', 'LOCATED_IN', 'Changchun'), ('Chaoyang District', 'LOCATED_IN', 'Beijing'), ('Chaoyang District', 'LOCATED_IN', 'Beijing'), ('Chaoyang District', 'located in the administrative territorial entity', 'Beijing'), ('Chaoyang District', 'LOCATED_IN', 'UTC+08:00'), ('Chaoyang District', 'Commons category', 'Chaoyang District, Beijing'), ('Chaoyang District', ""topic's main category"", 'Category:Chaoyang District, Beijing'), ('Chaoyang District', 'description', 'district of Beijing, China'), ('Chaoyang District', 'LOCATED_IN', 'Shantou'), ('Chaoyang District', 'LOCATED_IN', 'Shantou'), ('Chaoyang District', ""topic's main template"", 'Template:Chaoyang District, Beijing')]"
('Jintian Park', 'NEAR', 'Guta Park');False;;True;[('Jintian Park', 'instance of', 'park')]
('Jintian Park', 'NEAR', 'White Deer Park');False;;True;[('Jintian Park', 'instance of', 'park')]
('David Readman', 'CREATED', 'Room Experience');False;;False;
('Ivan Gonzalez', 'CREATED', 'Room Experience');False;;False;
('Sven Larsson', 'CREATED', 'Room Experience');False;;False;
('Boris Matakovic', 'CREATED', 'Room Experience');False;;False;
('Room Experience', 'PRODUCED_BY', 'Davide Barbieri');False;;False;
('Room Experience', 'PRODUCED_BY', 'Pierpaolo Monti');False;;False;
('Room Experience', 'MIXED_BY', 'Alessandro Del Vecchio');False;;False;
('Room Experience', 'RELEASED_BY', 'Melodic Rock Records');False;;False;
('Room Experience', 'DISTRIBUTED_BY', 'Cargo Records UK');False;;False;
('Rohnert Park station', 'LOCATED_IN', 'Rohnert Park');True;[('Rohnert Park station', 'LOCATED_IN', 'Rohnert Park'), ('Rohnert Park station', 'LOCATED_IN', 'Rohnert Park')];True;[('Rohnert Park station', 'description', 'railway station in Rohnert Park, California'), ('Rohnert Park station', 'label', 'Rohnert Park station'), ('Rohnert Park station', 'LOCATED_IN', 'United States'), ('Rohnert Park station', 'LOCATED_IN', 'Rohnert Park'), ('Rohnert Park station', 'LOCATED_IN', 'Rohnert Park'), ('Rohnert Park station', 'located in the administrative territorial entity', 'Rohnert Park'), ('Rohnert Park station', 'LOCATED_IN', 'United States of America'), ('Rohnert Park station', 'Commons category', 'Rohnert Park station')]
('Rohnert Park station', 'OCCURS_ON', '29/06/2017');False;;False;
('Rohnert Park station', 'OCCURS_ON', '25/08/2017');False;;False;
('Sunday Ginikachukwu Nweke', 'HAS_NATIONALITY', 'Nigerian');False;;False;
('Sunday Ginikachukwu Nweke', 'MEMBER_OF', 'Kennis Music');False;;False;
('Sunday Ginikachukwu Nweke', 'LOCATED_IN', 'Lagos State');False;;False;
('The Circus', 'PRODUCED_BY', 'Left/Right Productions');True;[('The Circus: Inside the Greatest Political Show on Earth', 'PRODUCED_BY', 'Left/Right Productions')];True;[('The Circus: Inside the Greatest Political Show on Earth', 'PRODUCED_BY', 'Left/Right Productions'), ('The Circus: Inside the Greatest Political Show on Earth', 'production company', 'Left/Right Productions'), ('The Circus', 'MPA film rating', 'G'), ('The Circus', 'PRODUCED_BY', 'Charlie Chaplin'), ('The Circus', 'PRODUCED_BY', 'United Artists'), ('The Circus', 'PRODUCED_BY', 'John Shanks'), ('The Circus', 'PRODUCED_BY', 'Flood')]
('The Circus', 'BROADCAST_ON', 'Showtime');False;;True;[('The Circus: Inside the Greatest Political Show on Earth', 'original broadcaster', 'Showtime'), ('The Circus: Inside the Greatest Political Show on Earth', 'DISTRIBUTED_BY', 'Showtime Networks'), ('The Circus: Inside the Greatest Political Show on Earth', 'distributed by', 'Showtime Networks')]
('Alex Wagner', 'PARTICIPATES_IN', 'The Circus');False;;False;
('Mark Halperin', 'PARTICIPATES_IN', 'The Circus');False;;False;
('Jennifer Palmieri', 'PARTICIPATES_IN', 'The Circus');False;;False;
('Alexis le Breton', 'BORN_ON', '14/08/1985');False;;True;[('Alexis le Breton', 'BORN_ON', '14/07/1985')]
('Alexis le Breton', 'HAS_NATIONALITY', 'South African');True;[('Alexis le Breton', 'HAS_NATIONALITY', 'South African')];True;[('Alexis le Breton', 'HAS_NATIONALITY', 'South African'), ('Alexis le Breton', 'country of citizenship', 'South Africa'), ('Alexis le Breton', 'country for sport', 'South Africa')]
('Héctor Luis Delgado Román', 'HAS_OCCUPATION', 'Héctor el Father');False;;False;
('Héctor Luis Delgado Román', 'HAS_OCCUPATION', 'Preacher');False;;False;
('Héctor Luis Delgado Román', 'PARTICIPATES_IN', 'Farewell Concerts');False;;False;
('Héctor Luis Delgado Román', 'BORN_IN', 'Trujillo Alto, Puerto Rico');False;;False;
('Héctor Luis Delgado Román', 'HAS_NATIONALITY', 'Juncos, Puerto Rico');False;;False;
('Jay-Z', 'FOUNDED', 'Roc-La-Familia');False;;False;
('Héctor Luis Delgado Román', 'PARTICIPATES_IN', 'Golpe de Estado');False;;False;
('Christian Kumpf', 'HAS_OCCUPATION', 'Politician');True;[('Christian Kumpf', 'HAS_OCCUPATION', 'politician'), ('Christian Kumpf', 'occupation', 'politician')];True;[('Christian Kumpf', 'HAS_OCCUPATION', 'politician'), ('Christian Kumpf', 'occupation', 'politician'), ('Christian Kumpf', 'HAS_OCCUPATION', 'researcher'), ('Christian Kumpf', 'occupation', 'researcher'), ('Christian Kumpf', 'description', 'Canadian politician')]
('Henry C. Kumpf', 'HAS_OCCUPATION', 'Politician');True;[('Henry C. Kumpf', 'HAS_OCCUPATION', 'politician'), ('Henry C. Kumpf', 'occupation', 'politician')];True;[('Henry C. Kumpf', 'HAS_OCCUPATION', 'politician'), ('Henry C. Kumpf', 'occupation', 'politician')]
('Josias Kumpf', 'HAS_OCCUPATION', 'Nazi concentration camp guard');True;[('Josias Kumpf', 'HAS_OCCUPATION', 'concentration camp guard'), ('Josias Kumpf', 'occupation', 'concentration camp guard')];True;[('Josias Kumpf', 'HAS_OCCUPATION', 'military personnel'), ('Josias Kumpf', 'occupation', 'military personnel'), ('Josias Kumpf', 'HAS_OCCUPATION', 'concentration camp guard'), ('Josias Kumpf', 'occupation', 'concentration camp guard'), ('Josias Kumpf', 'description', 'Nazi concentration camp guard (1925–2009)')]
('Christian Kumpf', 'HAS_SURNAME', 'Kumpf');False;;True;"[('Kumpf', 'label', 'Kumpf'), ('Kumpf', 'different from', 'Kumpf'), ('Kumpf', 'Commons category', 'Kumpf (surname)'), ('Kumpf', 'native label', 'Kumpf '), ('Kumpf', 'Wolfram Language entity code', 'Entity[""Surname"", ""Kumpf""]'), ('Christian Kumpf', 'label', 'Christian Kumpf')]"
('Henry C. Kumpf', 'HAS_SURNAME', 'Kumpf');True;[('Henry C. Kumpf', 'HAS_SURNAME', 'Kumpf')];True;"[('Kumpf', 'label', 'Kumpf'), ('Kumpf', 'different from', 'Kumpf'), ('Kumpf', 'Commons category', 'Kumpf (surname)'), ('Kumpf', 'native label', 'Kumpf '), ('Kumpf', 'Wolfram Language entity code', 'Entity[""Surname"", ""Kumpf""]'), ('Henry C. Kumpf', 'HAS_SURNAME', 'Kumpf'), ('Henry C. Kumpf', 'family name', 'Kumpf'), ('Henry C. Kumpf', 'label', 'Henry C. Kumpf'), ('Henry C. Kumpf', 'alternative label', 'Henry Christian Kumpf')]"
('Josias Kumpf', 'HAS_SURNAME', 'Kumpf');True;[('Josias Kumpf', 'HAS_SURNAME', 'Kumpf')];True;"[('Kumpf', 'label', 'Kumpf'), ('Kumpf', 'different from', 'Kumpf'), ('Kumpf', 'Commons category', 'Kumpf (surname)'), ('Kumpf', 'native label', 'Kumpf '), ('Kumpf', 'Wolfram Language entity code', 'Entity[""Surname"", ""Kumpf""]'), ('Josias Kumpf', 'HAS_SURNAME', 'Kumpf'), ('Josias Kumpf', 'family name', 'Kumpf'), ('Josias Kumpf', 'name in native language', 'Josias Kumpf '), ('Josias Kumpf', 'label', 'Josias Kumpf')]"
('Hillevåg Church', 'LOCATED_IN', 'Stavanger');True;[('Hillevåg Church', 'LOCATED_IN', 'Stavanger'), ('Hillevåg Church', 'LOCATED_IN', 'Stavanger')];True;[('Hillevåg Church', 'LOCATED_IN', 'Norway'), ('Hillevåg Church', 'LOCATED_IN', 'Stavanger'), ('Hillevåg Church', 'LOCATED_IN', 'Stavanger'), ('Hillevåg Church', 'located in the administrative territorial entity', 'Stavanger'), ('Hillevåg Church', 'diocese', 'Diocese of Stavanger'), ('Hillevåg Church', 'LOCATED_IN', 'Q12011077'), ('Hillevåg Church', 'LOCATED_IN', 'Q12011077'), ('Hillevåg Church', 'description', 'church building in Stavanger, Rogaland, Norway')]
('Hillevåg Church', 'DESIGNED_BY', 'Valdemar Hansteen');False;;False;
('Hillevåg Church', 'DESIGNED_BY', 'Erik Thesen');False;;False;
('Franz Heck', 'BORN_IN', 'Gilsdorf');True;[('Franz Heck', 'BORN_IN', 'Gilsdorf')];True;[('Franz Heck', 'BORN_IN', 'Gilsdorf'), ('Franz Heck', 'place of birth', 'Gilsdorf'), ('Franz Heck', 'BORN_IN', 'Berlin')]
('Franz Heck', 'DIED_IN', 'Cannes');True;[('Franz Heck', 'DIED_IN', 'Cannes')];True;[('Franz Heck', 'DIED_IN', 'Cannes'), ('Franz Heck', 'place of death', 'Cannes'), ('Franz Heck', 'DIED_IN', 'Munich')]
('Franz Heck', 'BORN_ON', '06/02/1899');False;;True;[('Franz Heck', 'BORN_ON', '05/11/1888')]
('Franz Heck', 'DIED_ON', '08/01/1977');False;;True;[('Franz Heck', 'DIED_ON', '17/08/1962')]
('Franz Heck', 'PARTICIPATES_IN', 'Luxembourgish National Road Race Championships');False;;True;[('Franz Heck', 'HAS_NATIONALITY', 'Luxembourgish'), ('Franz Heck', 'country of citizenship', 'Luxembourg')]
('Oren F. and Adelia Parker House', 'LOCATED_IN', 'Rensselaer');False;;True;[('Oren F. and Adelia Parker House', 'LOCATED_IN', 'United States'), ('Oren F. and Adelia Parker House', 'LOCATED_IN', 'Indiana'), ('Oren F. and Adelia Parker House', 'LOCATED_IN', 'Indiana')]
('Rensselaer', 'LOCATED_IN', 'Jasper County');True;[('Rensselaer', 'LOCATED_IN', 'Jasper County'), ('Rensselaer', 'LOCATED_IN', 'Jasper County')];True;[('Rensselaer', 'LOCATED_IN', 'Eastern Time Zone'), ('Rensselaer', 'LOCATED_IN', 'Netherlands'), ('Rensselaer', 'LOCATED_IN', 'Nijkerk'), ('Rensselaer', 'LOCATED_IN', 'Nijkerk'), ('Rensselaer', 'LOCATED_IN', 'United States'), ('Rensselaer', 'LOCATED_IN', 'Jasper County'), ('Rensselaer', 'LOCATED_IN', 'Jasper County'), ('Rensselaer', 'located in the administrative territorial entity', 'Jasper County'), ('Rensselaer', 'LOCATED_IN', 'Central Time Zone'), ('Rensselaer', 'capital of', 'Jasper County'), ('Rensselaer', 'LOCATED_IN', 'Rensselaer'), ('Rensselaer', 'LOCATED_IN', 'Rensselaer'), ('Rensselaer', 'LOCATED_IN', 'Rensselaer County'), ('Rensselaer', 'LOCATED_IN', 'Rensselaer County'), ('Rensselaer', 'LOCATED_IN', 'Hudson River'), ('Rensselaer', 'LOCATED_IN', 'UTC−05:00'), ('Rensselaer', 'LOCATED_IN', 'UTC−04:00'), ('Rensselaer', 'LOCATED_IN', 'Ralls County'), ('Rensselaer', 'LOCATED_IN', 'Ralls County')]
('National Commission for the Fight against Genocide (CNLG)', 'CONCERNED_WITH', '1994 Rwanda genocide');False;;True;[('National Commission for the Fight against Genocide', 'LOCATED_IN', 'Rwanda'), ('National Commission for the Fight against Genocide', 'country', 'Rwanda')]
('National Commission for the Fight against Genocide (CNLG)', 'LOCATED_IN', 'Kigali');False;;True;[('National Commission for the Fight against Genocide', 'LOCATED_IN', 'Rwanda'), ('National Commission for the Fight against Genocide', 'HAS_HEADQUARTERS', 'Kigali'), ('National Commission for the Fight against Genocide', 'headquarters location', 'Kigali')]
('National Commission for the Fight against Genocide (CNLG)', 'CREATED', 'Kigali Genocide Memorial Centre');False;;True;[('National Commission for the Fight against Genocide', 'HAS_HEADQUARTERS', 'Kigali'), ('National Commission for the Fight against Genocide', 'headquarters location', 'Kigali')]
('Aegis Trust', 'MANAGES', 'Kigali Genocide Memorial Centre');False;;False;
('Wañuma', 'LOCATED_IN', 'Potosí Department');True;[('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department')];True;[('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'located in the administrative territorial entity', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Bolivia'), ('Wañuma', 'LOCATED_IN', 'Bolivia'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'located in the administrative territorial entity', 'Potosí Department')]
('Tacobamba Municipality', 'LOCATED_IN', 'Potosí Department');False;;True;[('Acobamba', 'LOCATED_IN', 'Peru'), ('Acobamba', 'LOCATED_IN', 'Acobamba District'), ('Acobamba', 'LOCATED_IN', 'Acobamba District'), ('Acobamba', 'LOCATED_IN', 'Huancavelica Department'), ('Acobamba', 'LOCATED_IN', 'Huancavelica Department')]
('Wañuma', 'LOCATED_IN', 'Tacobamba Municipality');False;;True;[('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Bolivia'), ('Wañuma', 'LOCATED_IN', 'Bolivia'), ('Wañuma', 'LOCATED_IN', 'Potosí Department'), ('Wañuma', 'LOCATED_IN', 'Potosí Department')]
"(""Ch'aki Mayu"", 'FLOWS_THROUGH', 'Wañuma')";False;;False;
"(""Ch'aki Mayu"", 'FLOWS_INTO', 'Pillku Mayu')";False;;False;
('Limonada', 'AUTHORED_BY', 'Kany García');False;;True;[('Limonada', 'PERFORMED_BY', 'Kany García'), ('Limonada', 'performer', 'Kany García'), ('Limonada', 'followed by', 'Soy Yo (Kany García album)'), ('Limonada', 'description', 'album by Kany García'), ('Limonada', 'followed by', 'Soy Yo (Kany García album)'), ('Limonada', 'PERFORMED_BY', 'Kany García'), ('Limonada', 'performer', 'Kany García'), ('Limonada', 'description', 'album by Kany García')]
